,plate_id,study,plate_type,species,strain,media,rep,setup_time
1016,54,P. putida JBEI,PM02A,P. putida,12842,IF0,R2,11/20/2020 12:56:37 PM
1017,55,P. putida JBEI,PM02A,P. putida,17428,IF0,R1,11/20/2020 12:56:37 PM
1018,56,P. putida JBEI,PM02A,P. putida,17428,IF0,R2,11/20/2020 12:56:37 PM
1019,57,P. putida JBEI,PM02A,P. putida,17453,IF0,R1,11/15/2020 4:59:27 PM
1020,58,P. putida JBEI,PM02A,P. putida,17453,IF0,R2,11/15/2020 4:59:27 PM
1021,59,P. putida JBEI,PM02A,P. putida,17514,IF0,R1,11/15/2020 4:59:27 PM
1022,60,P. putida JBEI,PM02A,P. putida,17514,IF0,R2,11/15/2020 4:59:27 PM
1023,61,P. putida JBEI,PM02A,P. putida,17485,IF0,R1,11/20/2020 12:56:37 PM
1024,62,P. putida JBEI,PM02A,P. putida,17485,IF0,R2,11/20/2020 12:56:37 PM
1025,63,P. putida JBEI,PM02A,P. putida,17494,IF0,R1,11/20/2020 12:56:37 PM
1026,64,P. putida JBEI,PM02A,P. putida,17494,IF0,R2,11/20/2020 12:56:37 PM
1027,65,P. putida JBEI,PM02A,P. putida,21025,IF0,R1,11/16/2020 11:55:20 AM
1028,66,P. putida JBEI,PM02A,P. putida,21025,IF0,R2,11/16/2020 11:55:20 AM
1029,67,P. putida JBEI,PM02A,P. putida,8209,IF0,R1,11/16/2020 11:55:20 AM
1030,68,P. putida JBEI,PM02A,P. putida,8209,IF0,R2,11/16/2020 11:55:20 AM
1031,69,P. putida JBEI,PM01,P. putida,13795,M9,R1,12/2/2020 1:04:03 PM
1032,70,P. putida JBEI,PM01,P. putida,13795,M9,R2,12/2/2020 1:04:03 PM
1033,71,P. putida JBEI,PM01,P. putida,17502,M9,R1,12/2/2020 1:04:03 PM
1034,72,P. putida JBEI,PM01,P. putida,17502,M9,R2,12/2/2020 1:04:03 PM
1035,73,P. putida JBEI,PM01,P. putida,17390,M9,R1,11/22/2020 2:41:55 PM
1036,74,P. putida JBEI,PM01,P. putida,17390,M9,R2,11/22/2020 2:41:55 PM
1037,75,P. putida JBEI,PM01,P. putida,700447,M9,R1,11/22/2020 2:41:55 PM
1038,76,P. putida JBEI,PM01,P. putida,700447,M9,R2,11/22/2020 2:41:55 PM
1039,77,P. putida JBEI,PM02A,P. putida,13795,M9,R1,12/2/2020 1:04:03 PM
1040,78,P. putida JBEI,PM02A,P. putida,13795,M9,R2,12/2/2020 1:04:03 PM
1041,79,P. putida JBEI,PM02A,P. putida,17502,M9,R1,12/2/2020 1:04:03 PM
1042,80,P. putida JBEI,PM02A,P. putida,17502,M9,R2,12/2/2020 1:04:03 PM
1043,81,P. putida JBEI,PM02A,P. putida,17390,M9,R1,11/22/2020 2:41:55 PM
1044,82,P. putida JBEI,PM02A,P. putida,17390,M9,R2,11/22/2020 2:41:55 PM
1045,83,P. putida JBEI,PM02A,P. putida,700447,M9,R1,11/22/2020 2:41:55 PM
1046,84,P. putida JBEI,PM02A,P. putida,700447,M9,R2,11/22/2020 2:41:55 PM
1047,409,P. putida JBEI,PM01,P. putida,ATCC12633,M9,R1,5/10/2020 2:55:18 PM
1048,410,P. putida JBEI,PM01,P. putida,ATCC12633,M9,R2,5/10/2020 2:55:18 PM
1049,411,P. putida JBEI,PM01,P. putida,ATCC17522,M9,R1,5/13/2020 11:49:24 AM
1050,412,P. putida JBEI,PM01,P. putida,ATCC17522,M9,R2,5/13/2020 11:49:24 AM
1051,413,P. putida JBEI,PM01,P. putida,ATCC23973,M9,R1,5/10/2020 2:55:18 PM
1052,414,P. putida JBEI,PM01,P. putida,ATCC23973,M9,R2,5/10/2020 2:55:18 PM
1053,415,P. putida JBEI,PM01,P. putida,ATCC23974,M9,R1,5/9/2020 5:20:44 PM
1054,416,P. putida JBEI,PM01,P. putida,ATCC23974,M9,R2,5/9/2020 5:20:44 PM
1055,417,P. putida JBEI,PM01,P. putida,ATCC25571,M9,R1,5/9/2020 5:20:44 PM
1056,418,P. putida JBEI,PM01,P. putida,ATCC25571,M9,R2,5/9/2020 5:20:44 PM
1057,419,P. putida JBEI,PM01,P. putida,ATCC31800,M9,R1,5/13/2020 11:49:24 AM
1058,420,P. putida JBEI,PM01,P. putida,ATCC31800,M9,R2,5/13/2020 11:49:24 AM
1059,421,P. putida JBEI,PM01,P. putida,ATCC43142,M9,R1,5/9/2020 5:20:44 PM
1060,422,P. putida JBEI,PM01,P. putida,ATCC43142,M9,R2,5/9/2020 5:20:44 PM
1061,423,P. putida JBEI,PM01,P. putida,ATCC4359,M9,R1,5/13/2020 11:49:24 AM
1062,424,P. putida JBEI,PM01,P. putida,ATCC4359,M9,R2,5/13/2020 11:49:24 AM
1063,425,P. putida JBEI,PM01,P. putida,ATCC53645,M9,R1,5/14/2020 10:23:42 AM
1064,426,P. putida JBEI,PM01,P. putida,ATCC53645,M9,R2,5/14/2020 10:23:42 AM
1065,427,P. putida JBEI,PM01,P. putida,ATCC700359,M9,R1,5/9/2020 5:20:44 PM
1066,428,P. putida JBEI,PM01,P. putida,ATCC700359,M9,R2,5/9/2020 5:20:44 PM
1067,429,P. putida JBEI,PM01,P. putida,KT2440,M9,R1,5/14/2020 10:23:42 AM
1068,430,P. putida JBEI,PM01,P. putida,KT2440,M9,R2,5/14/2020 10:23:42 AM
1069,431,P. putida JBEI,PM02A,P. putida,ATCC12633,M9,R1,5/10/2020 2:55:18 PM
1070,432,P. putida JBEI,PM02A,P. putida,ATCC12633,M9,R2,5/10/2020 2:55:18 PM
1071,433,P. putida JBEI,PM02A,P. putida,ATCC17522,M9,R1,5/13/2020 11:49:24 AM
1072,434,P. putida JBEI,PM02A,P. putida,ATCC17522,M9,R2,5/13/2020 11:49:24 AM
1073,435,P. putida JBEI,PM02A,P. putida,ATCC23973,M9,R1,5/10/2020 2:55:18 PM
1074,436,P. putida JBEI,PM02A,P. putida,ATCC23973,M9,R2,5/10/2020 2:55:18 PM
1075,437,P. putida JBEI,PM02A,P. putida,ATCC23974,M9,R1,5/9/2020 5:20:44 PM
1076,438,P. putida JBEI,PM02A,P. putida,ATCC23974,M9,R2,5/9/2020 5:20:44 PM
1077,439,P. putida JBEI,PM02A,P. putida,ATCC25571,M9,R1,5/9/2020 5:20:44 PM
1078,440,P. putida JBEI,PM02A,P. putida,ATCC25571,M9,R2,5/9/2020 5:20:44 PM
1079,441,P. putida JBEI,PM02A,P. putida,ATCC31800,M9,R1,5/13/2020 11:49:24 AM
1080,442,P. putida JBEI,PM02A,P. putida,ATCC31800,M9,R2,5/13/2020 11:49:24 AM
1081,443,P. putida JBEI,PM02A,P. putida,ATCC43142,M9,R1,5/9/2020 5:20:44 PM
1082,444,P. putida JBEI,PM02A,P. putida,ATCC43142,M9,R2,5/9/2020 5:20:44 PM
1083,445,P. putida JBEI,PM02A,P. putida,ATCC4359,M9,R1,5/13/2020 11:49:24 AM
1084,446,P. putida JBEI,PM02A,P. putida,ATCC4359,M9,R2,5/13/2020 11:49:24 AM
1085,447,P. putida JBEI,PM02A,P. putida,ATCC53645,M9,R1,5/14/2020 10:23:42 AM
1086,448,P. putida JBEI,PM02A,P. putida,ATCC53645,M9,R2,5/14/2020 10:23:42 AM
1087,449,P. putida JBEI,PM02A,P. putida,ATCC700359,M9,R1,5/9/2020 5:20:44 PM
1088,450,P. putida JBEI,PM02A,P. putida,ATCC700359,M9,R2,5/9/2020 5:20:44 PM
1089,451,P. putida JBEI,PM02A,P. putida,KT2440,M9,R1,5/14/2020 10:23:42 AM
1090,452,P. putida JBEI,PM02A,P. putida,KT2440,M9,R2,5/14/2020 10:23:42 AM
1091,85,Duke E.coli,PM01,E. coli,GN02254,IF0,R1,7/20/2020 11:59:18 AM
1092,86,Duke E.coli,PM01,E. coli,GN02254,IF0,R2,7/20/2020 11:59:18 AM
1093,87,Duke E.coli,PM01,E. coli,GN02290,IF0,R1,7/20/2020 11:59:18 AM
1094,88,Duke E.coli,PM01,E. coli,GN02290,IF0,R2,7/20/2020 11:59:18 AM
1095,89,Duke E.coli,PM01,E. coli,GN03132,IF0,R1,7/20/2020 11:59:18 AM
1096,90,Duke E.coli,PM01,E. coli,GN03132,IF0,R2,7/20/2020 11:59:18 AM
1097,91,Duke E.coli,PM01,E. coli,GN03218,IF0,R1,7/20/2020 11:59:18 AM
1098,92,Duke E.coli,PM01,E. coli,GN03218,IF0,R2,7/20/2020 11:59:18 AM
1099,93,Duke E.coli,PM02A,E. coli,GN02254,IF0,R1,7/20/2020 11:59:18 AM
1100,94,Duke E.coli,PM02A,E. coli,GN02254,IF0,R2,7/20/2020 11:59:18 AM
1101,95,Duke E.coli,PM02A,E. coli,GN02290,IF0,R1,7/20/2020 11:59:18 AM
1102,96,Duke E.coli,PM02A,E. coli,GN02290,IF0,R2,7/20/2020 11:59:18 AM
1103,97,Duke E.coli,PM02A,E. coli,GN03132,IF0,R1,7/20/2020 11:59:18 AM
1104,98,Duke E.coli,PM02A,E. coli,GN03132,IF0,R2,7/20/2020 11:59:18 AM
1105,99,Duke E.coli,PM02A,E. coli,GN03218,IF0,R1,7/20/2020 11:59:18 AM
1106,100,Duke E.coli,PM02A,E. coli,GN03218,IF0,R2,7/20/2020 11:59:18 AM
1107,135,Duke E.coli,PM01,E. coli,GN03252,IF0,R1,7/26/2020 12:24:15 PM
1108,136,Duke E.coli,PM01,E. coli,GN03252,IF0,R2,7/26/2020 12:24:15 PM
1109,137,Duke E.coli,PM01,E. coli,GN04306,IF0,R1,7/26/2020 12:24:15 PM
1110,138,Duke E.coli,PM01,E. coli,GN04306,IF0,R2,7/26/2020 12:24:15 PM
1111,139,Duke E.coli,PM01,E. coli,GN04563,IF0,R1,7/26/2020 12:24:15 PM
1112,140,Duke E.coli,PM01,E. coli,GN04563,IF0,R2,7/26/2020 12:24:15 PM
1113,141,Duke E.coli,PM01,E. coli,GN04612,IF0,R1,7/26/2020 12:24:15 PM
1114,142,Duke E.coli,PM01,E. coli,GN04612,IF0,R2,7/26/2020 12:24:15 PM
1115,143,Duke E.coli,PM01,E. coli,GN05377,IF0,R1,7/26/2020 12:24:15 PM
1116,144,Duke E.coli,PM01,E. coli,GN05377,IF0,R2,7/26/2020 12:24:15 PM
1117,145,Duke E.coli,PM01,E. coli,GN05918,IF0,R1,7/26/2020 12:24:15 PM
1118,146,Duke E.coli,PM01,E. coli,GN05918,IF0,R2,7/26/2020 12:24:15 PM
1119,173,Duke E.coli,PM02A,E. coli,GN03252,IF0,R1,7/26/2020 12:24:15 PM
1120,174,Duke E.coli,PM02A,E. coli,GN03252,IF0,R2,7/26/2020 12:24:15 PM
1121,175,Duke E.coli,PM02A,E. coli,GN04306,IF0,R1,7/26/2020 12:24:15 PM
1122,176,Duke E.coli,PM02A,E. coli,GN04306,IF0,R2,7/26/2020 12:24:15 PM
1123,177,Duke E.coli,PM02A,E. coli,GN04563,IF0,R1,7/26/2020 12:24:15 PM
1124,178,Duke E.coli,PM02A,E. coli,GN04563,IF0,R2,7/26/2020 12:24:15 PM
1125,179,Duke E.coli,PM02A,E. coli,GN04612,IF0,R1,7/26/2020 12:24:15 PM
1126,180,Duke E.coli,PM02A,E. coli,GN04612,IF0,R2,7/26/2020 12:24:15 PM
1127,181,Duke E.coli,PM02A,E. coli,GN05377,IF0,R1,7/26/2020 12:24:15 PM
1128,182,Duke E.coli,PM02A,E. coli,GN05377,IF0,R2,7/26/2020 12:24:15 PM
1129,183,Duke E.coli,PM02A,E. coli,GN05918,IF0,R1,7/26/2020 12:24:15 PM
1130,184,Duke E.coli,PM02A,E. coli,GN05918,IF0,R2,7/26/2020 12:24:15 PM
1131,241,Duke E.coli,PM01,E. coli,GN02005,M9,R1,8/26/2020 12:25:58 PM
1132,242,Duke E.coli,PM01,E. coli,GN02005,M9,R2,8/26/2020 12:25:58 PM
1133,243,Duke E.coli,PM01,E. coli,GN02099,M9,R1,8/26/2020 12:25:58 PM
1134,244,Duke E.coli,PM01,E. coli,GN02099,M9,R2,8/26/2020 12:25:58 PM
1135,245,Duke E.coli,PM01,E. coli,GN02148,M9,R1,8/26/2020 12:25:58 PM
1136,246,Duke E.coli,PM01,E. coli,GN02148,M9,R2,8/26/2020 12:25:58 PM
1137,247,Duke E.coli,PM01,E. coli,GN02165,M9,R1,9/2/2020 2:11:29 PM
1138,248,Duke E.coli,PM01,E. coli,GN02165,M9,R2,9/2/2020 2:11:29 PM
1139,249,Duke E.coli,PM01,E. coli,GN02169,M9,R1,8/23/2020 11:45:21 AM
1140,250,Duke E.coli,PM01,E. coli,GN02169,M9,R2,8/23/2020 11:45:21 AM
1141,251,Duke E.coli,PM01,E. coli,GN02172,M9,R1,9/2/2020 2:11:29 PM
1142,252,Duke E.coli,PM01,E. coli,GN02172,M9,R2,9/2/2020 2:11:29 PM
1143,253,Duke E.coli,PM01,E. coli,GN02175,M9,R1,8/23/2020 11:45:20 AM
1144,254,Duke E.coli,PM01,E. coli,GN02175,M9,R2,8/23/2020 11:45:20 AM
1145,255,Duke E.coli,PM01,E. coli,GN02183,M9,R1,9/2/2020 2:11:29 PM
1146,256,Duke E.coli,PM01,E. coli,GN02183,M9,R2,9/2/2020 2:11:29 PM
1147,257,Duke E.coli,PM01,E. coli,GN02215,M9,R1,8/23/2020 11:45:20 AM
1148,258,Duke E.coli,PM01,E. coli,GN02215,M9,R2,8/23/2020 11:45:20 AM
1149,259,Duke E.coli,PM01,E. coli,GN02277,M9,R1,9/6/2020 1:10:07 PM
1150,260,Duke E.coli,PM01,E. coli,GN02277,M9,R2,9/6/2020 1:10:07 PM
1151,261,Duke E.coli,PM01,E. coli,GN02317,M9,R1,8/24/2020 2:05:17 PM
1152,262,Duke E.coli,PM01,E. coli,GN02317,M9,R2,8/24/2020 2:05:17 PM
1153,263,Duke E.coli,PM01,E. coli,GN02337,M9,R1,8/24/2020 2:05:17 PM
1154,264,Duke E.coli,PM01,E. coli,GN02337,M9,R2,8/24/2020 2:05:17 PM
1155,265,Duke E.coli,PM01,E. coli,GN02354,M9,R1,9/5/2020 1:56:42 PM
1156,266,Duke E.coli,PM01,E. coli,GN02354,M9,R2,9/5/2020 1:56:42 PM
1157,267,Duke E.coli,PM01,E. coli,GN02375,M9,R1,9/5/2020 1:56:42 PM
1158,268,Duke E.coli,PM01,E. coli,GN02375,M9,R2,9/5/2020 1:56:42 PM
1159,269,Duke E.coli,PM01,E. coli,GN02380,M9,R1,9/5/2020 1:56:42 PM
1160,270,Duke E.coli,PM01,E. coli,GN02380,M9,R2,9/5/2020 1:56:42 PM
1161,271,Duke E.coli,PM02A,E. coli,GN02005,M9,R1,8/26/2020 12:25:58 PM
1162,272,Duke E.coli,PM02A,E. coli,GN02005,M9,R2,8/26/2020 12:25:58 PM
1163,273,Duke E.coli,PM02A,E. coli,GN02099,M9,R1,8/26/2020 12:25:58 PM
1164,274,Duke E.coli,PM02A,E. coli,GN02099,M9,R2,8/26/2020 12:25:58 PM
1165,275,Duke E.coli,PM02A,E. coli,GN02148,M9,R1,8/26/2020 12:25:58 PM
1166,276,Duke E.coli,PM02A,E. coli,GN02148,M9,R2,8/26/2020 12:25:58 PM
1167,277,Duke E.coli,PM02A,E. coli,GN02165,M9,R1,9/2/2020 2:11:29 PM
1168,278,Duke E.coli,PM02A,E. coli,GN02165,M9,R2,9/2/2020 2:11:29 PM
1169,279,Duke E.coli,PM02A,E. coli,GN02169,M9,R1,8/23/2020 11:45:21 AM
1170,280,Duke E.coli,PM02A,E. coli,GN02169,M9,R2,8/23/2020 11:45:21 AM
1171,281,Duke E.coli,PM02A,E. coli,GN02172,M9,R1,9/2/2020 2:11:29 PM
1172,282,Duke E.coli,PM02A,E. coli,GN02172,M9,R2,9/2/2020 2:11:29 PM
1173,283,Duke E.coli,PM02A,E. coli,GN02175,M9,R1,8/23/2020 11:45:20 AM
1174,284,Duke E.coli,PM02A,E. coli,GN02175,M9,R2,8/23/2020 11:45:20 AM
1175,285,Duke E.coli,PM02A,E. coli,GN02183,M9,R1,9/2/2020 2:11:29 PM
1176,286,Duke E.coli,PM02A,E. coli,GN02183,M9,R2,9/2/2020 2:11:29 PM
1177,287,Duke E.coli,PM02A,E. coli,GN02215,M9,R1,8/23/2020 11:45:20 AM
1178,288,Duke E.coli,PM02A,E. coli,GN02215,M9,R2,8/23/2020 11:45:20 AM
1179,289,Duke E.coli,PM02A,E. coli,GN02277,M9,R1,9/6/2020 1:10:07 PM
1180,290,Duke E.coli,PM02A,E. coli,GN02277,M9,R2,9/6/2020 1:10:07 PM
1181,291,Duke E.coli,PM02A,E. coli,GN02317,M9,R1,8/24/2020 2:05:17 PM
1182,292,Duke E.coli,PM02A,E. coli,GN02317,M9,R2,8/24/2020 2:05:17 PM
1183,293,Duke E.coli,PM02A,E. coli,GN02337,M9,R1,8/24/2020 2:05:17 PM
1184,294,Duke E.coli,PM02A,E. coli,GN02337,M9,R2,8/24/2020 2:05:17 PM
1185,295,Duke E.coli,PM02A,E. coli,GN02354,M9,R1,9/5/2020 1:56:42 PM
1186,296,Duke E.coli,PM02A,E. coli,GN02354,M9,R2,9/5/2020 1:56:42 PM
1187,297,Duke E.coli,PM02A,E. coli,GN02375,M9,R1,9/5/2020 1:56:42 PM
1188,298,Duke E.coli,PM02A,E. coli,GN02375,M9,R2,9/5/2020 1:56:42 PM
1189,299,Duke E.coli,PM02A,E. coli,GN02380,M9,R1,9/5/2020 1:56:42 PM
1190,300,Duke E.coli,PM02A,E. coli,GN02380,M9,R2,9/5/2020 1:56:42 PM
1191,369,Duke E.coli,PM01,E. coli,GN02007,M9,R1,8/22/2020 1:32:46 PM
1192,370,Duke E.coli,PM01,E. coli,GN02007,M9,R2,8/22/2020 1:32:46 PM
1193,371,Duke E.coli,PM01,E. coli,GN02009,M9,R1,8/22/2020 1:32:46 PM
1194,372,Duke E.coli,PM01,E. coli,GN02009,M9,R2,8/22/2020 1:32:46 PM
1195,373,Duke E.coli,PM01,E. coli,GN02094,M9,R1,8/22/2020 1:32:46 PM
1196,374,Duke E.coli,PM01,E. coli,GN02094,M9,R2,8/22/2020 1:32:46 PM
1197,375,Duke E.coli,PM02A,E. coli,GN02007,M9,R1,8/22/2020 1:32:46 PM
1198,376,Duke E.coli,PM02A,E. coli,GN02007,M9,R2,8/22/2020 1:32:46 PM
1199,377,Duke E.coli,PM02A,E. coli,GN02009,M9,R1,8/22/2020 1:32:46 PM
1200,378,Duke E.coli,PM02A,E. coli,GN02009,M9,R2,8/22/2020 1:32:46 PM
1201,379,Duke E.coli,PM02A,E. coli,GN02094,M9,R1,8/22/2020 1:32:46 PM
1202,380,Duke E.coli,PM02A,E. coli,GN02094,M9,R2,8/22/2020 1:32:46 PM
1203,101,Pride E.coli,PM01,E. coli,ELI256,IF0,R1,6/28/2020 10:13:45 AM
1204,102,Pride E.coli,PM01,E. coli,ELI256,IF0,R2,6/28/2020 10:13:45 AM
1205,103,Pride E.coli,PM01,E. coli,ELI96,IF0,R1,6/28/2020 10:13:45 AM
1206,104,Pride E.coli,PM01,E. coli,ELI96,IF0,R2,6/28/2020 10:13:45 AM
1207,105,Pride E.coli,PM02A,E. coli,ELI256,IF0,R1,6/28/2020 10:13:45 AM
1208,106,Pride E.coli,PM02A,E. coli,ELI256,IF0,R2,6/28/2020 10:13:45 AM
1209,107,Pride E.coli,PM02A,E. coli,ELI96,IF0,R1,6/28/2020 10:13:45 AM
1210,108,Pride E.coli,PM02A,E. coli,ELI96,IF0,R2,6/28/2020 10:13:45 AM
1211,109,Pride E.coli,PM01,E. coli,ELI163,IF0,R1,7/5/2020 11:44:56 AM
1212,110,Pride E.coli,PM01,E. coli,ELI163,IF0,R2,7/5/2020 11:44:56 AM
1213,111,Pride E.coli,PM01,E. coli,ELI176,IF0,R1,7/5/2020 11:44:56 AM
1214,112,Pride E.coli,PM01,E. coli,ELI176,IF0,R2,7/5/2020 11:44:56 AM
1215,113,Pride E.coli,PM01,E. coli,ELI193,IF0,R1,6/27/2020 2:01:09 PM
1216,114,Pride E.coli,PM01,E. coli,ELI193,IF0,R2,6/27/2020 2:01:09 PM
1217,115,Pride E.coli,PM01,E. coli,ELI215,IF0,R1,6/27/2020 2:01:09 PM
1218,116,Pride E.coli,PM01,E. coli,ELI215,IF0,R2,6/27/2020 2:01:09 PM
1219,117,Pride E.coli,PM01,E. coli,ELI229,IF0,R1,6/27/2020 2:01:09 PM
1220,118,Pride E.coli,PM01,E. coli,ELI229,IF0,R2,6/27/2020 2:01:09 PM
1221,119,Pride E.coli,PM01,E. coli,ELI247,IF0,R1,6/27/2020 2:01:09 PM
1222,120,Pride E.coli,PM01,E. coli,ELI247,IF0,R2,6/27/2020 2:01:09 PM
1223,121,Pride E.coli,PM01,E. coli,ELI261,IF0,R1,6/27/2020 2:01:09 PM
1224,122,Pride E.coli,PM01,E. coli,ELI261,IF0,R2,6/27/2020 2:01:09 PM
1225,123,Pride E.coli,PM01,E. coli,ELI271,IF0,R1,6/27/2020 2:01:09 PM
1226,124,Pride E.coli,PM01,E. coli,ELI271,IF0,R2,6/27/2020 2:01:09 PM
1227,125,Pride E.coli,PM01,E. coli,ELI289,IF0,R1,6/27/2020 2:01:09 PM
1228,126,Pride E.coli,PM01,E. coli,ELI289,IF0,R2,6/27/2020 2:01:09 PM
1229,127,Pride E.coli,PM01,E. coli,ELI310,IF0,R1,6/27/2020 2:01:09 PM
1230,128,Pride E.coli,PM01,E. coli,ELI310,IF0,R2,6/27/2020 2:01:09 PM
1231,129,Pride E.coli,PM01,E. coli,ELI328,IF0,R1,6/27/2020 2:01:09 PM
1232,130,Pride E.coli,PM01,E. coli,ELI328,IF0,R2,6/27/2020 2:01:09 PM
1233,131,Pride E.coli,PM01,E. coli,ELI337,IF0,R1,6/27/2020 2:01:09 PM
1234,132,Pride E.coli,PM01,E. coli,ELI337,IF0,R2,6/27/2020 2:01:09 PM
1235,133,Pride E.coli,PM01,E. coli,ELI92,IF0,R1,7/5/2020 11:44:56 AM
1236,134,Pride E.coli,PM01,E. coli,ELI92,IF0,R2,7/5/2020 11:44:56 AM
1237,147,Pride E.coli,PM02A,E. coli,ELI163,IF0,R1,7/5/2020 11:44:56 AM
1238,148,Pride E.coli,PM02A,E. coli,ELI163,IF0,R2,7/5/2020 11:44:56 AM
1239,149,Pride E.coli,PM02A,E. coli,ELI176,IF0,R1,7/5/2020 11:44:56 AM
1240,150,Pride E.coli,PM02A,E. coli,ELI176,IF0,R2,7/5/2020 11:44:56 AM
1241,151,Pride E.coli,PM02A,E. coli,ELI193,IF0,R1,6/27/2020 2:01:09 PM
1242,152,Pride E.coli,PM02A,E. coli,ELI193,IF0,R2,6/27/2020 2:01:09 PM
1243,153,Pride E.coli,PM02A,E. coli,ELI215,IF0,R1,6/27/2020 2:01:09 PM
1244,154,Pride E.coli,PM02A,E. coli,ELI215,IF0,R2,6/27/2020 2:01:09 PM
1245,155,Pride E.coli,PM02A,E. coli,ELI229,IF0,R1,6/27/2020 2:01:09 PM
1246,156,Pride E.coli,PM02A,E. coli,ELI229,IF0,R2,6/27/2020 2:01:09 PM
1247,157,Pride E.coli,PM02A,E. coli,ELI247,IF0,R1,6/27/2020 2:01:09 PM
1248,158,Pride E.coli,PM02A,E. coli,ELI247,IF0,R2,6/27/2020 2:01:09 PM
1249,159,Pride E.coli,PM02A,E. coli,ELI261,IF0,R1,6/27/2020 2:01:09 PM
1250,160,Pride E.coli,PM02A,E. coli,ELI261,IF0,R2,6/27/2020 2:01:09 PM
1251,161,Pride E.coli,PM02A,E. coli,ELI271,IF0,R1,6/27/2020 2:01:09 PM
1252,162,Pride E.coli,PM02A,E. coli,ELI271,IF0,R2,6/27/2020 2:01:09 PM
1253,163,Pride E.coli,PM02A,E. coli,ELI289,IF0,R1,6/27/2020 2:01:09 PM
1254,164,Pride E.coli,PM02A,E. coli,ELI289,IF0,R2,6/27/2020 2:01:09 PM
1255,165,Pride E.coli,PM02A,E. coli,ELI310,IF0,R1,6/27/2020 2:01:09 PM
1256,166,Pride E.coli,PM02A,E. coli,ELI310,IF0,R2,6/27/2020 2:01:09 PM
1257,167,Pride E.coli,PM02A,E. coli,ELI328,IF0,R1,6/27/2020 2:01:09 PM
1258,168,Pride E.coli,PM02A,E. coli,ELI328,IF0,R2,6/27/2020 2:01:09 PM
1259,169,Pride E.coli,PM02A,E. coli,ELI337,IF0,R1,6/27/2020 2:01:09 PM
1260,170,Pride E.coli,PM02A,E. coli,ELI337,IF0,R2,6/27/2020 2:01:09 PM
1261,171,Pride E.coli,PM02A,E. coli,ELI92,IF0,R1,7/5/2020 11:44:56 AM
1262,172,Pride E.coli,PM02A,E. coli,ELI92,IF0,R2,7/5/2020 11:44:56 AM
1263,185,Pride E.coli,PM01,E. coli,ELI102,M9,R1,2/7/2020 2:06:31 PM
1264,186,Pride E.coli,PM01,E. coli,ELI102,M9,R2,2/7/2020 2:06:31 PM
1265,187,Pride E.coli,PM01,E. coli,ELI124,M9,R1,2/7/2020 2:06:31 PM
1266,188,Pride E.coli,PM01,E. coli,ELI124,M9,R2,2/7/2020 2:06:31 PM
1267,189,Pride E.coli,PM01,E. coli,ELI131,M9,R1,2/7/2020 2:06:31 PM
1268,190,Pride E.coli,PM01,E. coli,ELI131,M9,R2,2/7/2020 2:06:31 PM
1269,191,Pride E.coli,PM01,E. coli,ELI133,M9,R1,2/7/2020 4:24:01 PM
1270,192,Pride E.coli,PM01,E. coli,ELI133,M9,R2,2/7/2020 4:24:01 PM
1271,193,Pride E.coli,PM01,E. coli,ELI135,M9,R1,2/8/2020 3:11:28 PM
1272,194,Pride E.coli,PM01,E. coli,ELI135,M9,R2,2/8/2020 3:11:28 PM
1273,195,Pride E.coli,PM01,E. coli,ELI147,M9,R1,2/8/2020 3:11:28 PM
1274,196,Pride E.coli,PM01,E. coli,ELI147,M9,R2,2/8/2020 3:11:28 PM
1275,197,Pride E.coli,PM01,E. coli,ELI155,M9,R1,2/8/2020 3:11:28 PM
1276,198,Pride E.coli,PM01,E. coli,ELI155,M9,R2,2/8/2020 3:11:28 PM
1277,199,Pride E.coli,PM01,E. coli,ELI156,M9,R1,2/10/2020 3:57:01 PM
1278,200,Pride E.coli,PM01,E. coli,ELI156,M9,R2,2/10/2020 3:57:01 PM
1279,201,Pride E.coli,PM01,E. coli,ELI157,M9,R1,2/10/2020 3:57:01 PM
1280,202,Pride E.coli,PM01,E. coli,ELI157,M9,R2,2/10/2020 3:57:01 PM
1281,203,Pride E.coli,PM01,E. coli,ELI158,M9,R1,2/10/2020 3:57:01 PM
1282,204,Pride E.coli,PM01,E. coli,ELI158,M9,R2,2/10/2020 3:57:01 PM
1283,205,Pride E.coli,PM01,E. coli,ELI17,M9,R1,2/7/2020 2:06:31 PM
1284,206,Pride E.coli,PM01,E. coli,ELI17,M9,R2,2/7/2020 2:06:31 PM
1285,207,Pride E.coli,PM01,E. coli,ELI35,M9,R1,2/21/2020 3:35:28 PM
1286,208,Pride E.coli,PM01,E. coli,ELI35,M9,R2,2/21/2020 3:35:28 PM
1287,209,Pride E.coli,PM01,E. coli,ELI74,M9,R1,2/7/2020 2:06:31 PM
1288,210,Pride E.coli,PM01,E. coli,ELI74,M9,R2,2/7/2020 2:06:31 PM
1289,211,Pride E.coli,PM01,E. coli,ELI9,M9,R1,2/7/2020 2:06:31 PM
1290,212,Pride E.coli,PM01,E. coli,ELI9,M9,R2,2/7/2020 2:06:31 PM
1291,213,Pride E.coli,PM02A,E. coli,ELI102,M9,R1,2/7/2020 2:06:31 PM
1292,214,Pride E.coli,PM02A,E. coli,ELI102,M9,R2,2/7/2020 2:06:31 PM
1293,215,Pride E.coli,PM02A,E. coli,ELI124,M9,R1,2/7/2020 2:06:31 PM
